geneID	x	y	MIDCount	cell
Cspp1	13844	24027	2	85004
Rpl37a	30017	12570	1	316313
Hspe1	30230	18882	1	319008
Mgst3	8603	19794	2	15801
Rpl7	28343	19389	1	294142
Rnpepl1	21996	12066	1	185468
Dbi	12082	17251	3	58596
BC003331	16167	20111	1	121060
Rpl7	24483	10432	3	229215
Qsox1	13970	22299	1	86881
4933436I20Rik	13388	21763	1	78025
Cavin2	17813	22135	3	146783
Prex2	24060	25832	2	221509
Ndufb3	31197	13827	2	328879
Myo1b	26217	10107	1	261904
Col3a1	26148	13062	2	260860
Kifap3	7784	14004	1	8448
Col3a1	23423	21202	1	209462
Rnpep	28124	14996	3	290878
Traf5	21607	13071	1	181289
Igfbp2	7184	20729	2	4662
Ptma	29553	19389	1	310749
Axdnd1	27941	15484	1	288249
Rpl31	22300	12849	1	189553
Rpl37a	11750	23790	1	53600
Pam	30376	20915	1	320288
Nucks1	25739	23786	1	252812
Eloc	26229	24167	1	262160
Fam168b	23786	12537	2	216466
Ptma	30171	19678	1	318015
Rab3gap1	26704	21486	2	270208
Timm17a	11040	13069	1	43575
Spag16	17155	16647	1	136398
2310035C23Rik	18258	18588	1	152214
Zcchc2	8121	16249	1	11663
Prrx1	28798	18164	2	300268
Hnrnpu	18691	13677	1	156644
Mfsd4a	26758	10254	4	271168
Ube2t	29998	15736	4	316091
Gm26642	29367	16359	1	308029
Prrx1	14777	23560	2	99457
Dst	26762	24576	1	271248
Eprs	16773	14302	4	130165
3110035E14Rik	31134	18232	1	328303
Rpl37a	29120	16892	1	304864
Tsga10	27536	22012	1	282357
Vwa3b	25280	24748	1	244327
Retreg2	31034	21061	1	327447
Ipo9	14811	19837	1	99878
Agap1	15042	21588	1	103449
Rpl37a	17737	22948	1	145396
Fcrla	26626	12194	1	268956
Dennd1b	28354	20051	3	294194
Rpl7	24268	22716	1	225670
Ivns1abp	20218	19168	1	168541
Gulp1	12035	23674	1	58023
Ndufb3	14819	23385	1	99916
Dusp27	31220	14470	1	329057
Cep350	28678	11263	1	298737
Rpl37a	20426	13399	1	170392
Ppip5k2	29689	19293	1	312163
Dnpep	16254	14971	1	122383
Fbxo28	24679	9842	2	232826
Rcsd1	23924	13646	4	218954
Rpl7	14480	24166	2	94690
Rpl37a	17974	11442	2	148987
Col5a2	28025	16029	1	289640
Eef1b2	30852	21288	3	325668
Agfg1	12908	19893	2	71364
Pask	30047	20766	3	316655
Stx6	26442	23839	1	266000
Dbi	18379	11381	2	153657
Mybph	14429	16420	1	93693
Xkr4	27679	20957	1	284777
Rpl37a	14801	19214	1	99652
Rpl7	30379	20915	2	320288
Gm26936	31295	14809	1	329783
Usp21	15626	21291	1	113027
Nmnat2	30564	14395	1	322430
Rnf149	30536	20993	3	321928
Rpl7	30035	20800	1	316655
Rpl7	28370	19125	3	294534
Fn1	29229	16264	1	306378
Traf5	28472	16523	1	295772
Dnah7b	16691	23006	2	129219
Rasal2	29870	14996	1	314675
Nckap5	24882	12700	1	236398
Ddx18	26553	23769	1	267702
Col3a1	13330	12253	1	77321
Rpl37a	29946	21425	1	315406
Ptma	21758	25591	1	182871
Rb1cc1	16193	20687	1	121561
Agfg1	28145	22157	3	291419
Ptma	26391	22965	1	264895
Nckap5	23214	13099	1	205701
Col3a1	28377	21891	1	294478
Snhg6	28082	15110	2	290265
Rpl7	25822	12482	1	254925
Ccnt2	17065	13750	1	134770
Adss	25695	23720	4	252603
Actr3	25081	9889	1	240467
Camsap2	9876	23660	2	28949
Eif5b	26194	21815	1	261414
Rpl31	14356	24437	1	92724
Rbbp5	28794	15727	2	300464
Col3a1	13324	12155	1	77187
Gli2	28499	18428	2	296125
Adhfe1	31331	15693	2	330202
Ptma	16632	20700	1	128562
Timm17a	23741	26060	2	215621
Sulf1	20409	18639	1	170241
Rpl31	30891	13601	1	325971
Rpl7	28666	13363	2	298711
Myo1b	28240	15844	2	292558
Ptma	25255	25004	1	244010
Gm2000	12570	20160	1	66101
Cyp20a1	26922	10387	1	273573
Khdrbs2	30374	20581	2	320321
Cop1	22725	21293	1	196624
Rc3h1	23402	24794	2	209405
D1Ertd622e	28344	14965	2	293989
Hmcn1	17717	21512	1	145223
1700025G04Rik	28716	22055	1	299277
Atp6v1h	28632	20699	2	298180
Rpl7	13486	21094	3	79384
Ppp1r12b	19966	10603	3	166199
Nrp2	21379	19805	1	179337
Rpl37a	15268	15472	1	107258
Sf3b1	28710	19973	1	299306
Actr3	18198	13898	1	151570
Xpr1	25062	12986	1	240327
Ctla4	22664	25546	1	195742
Rpl31	19309	18774	2	161033
Rpl37a	14209	15968	1	90663
Sde2	25527	26115	2	249304
Igfbp5	13566	16333	2	80444
Uchl5	18225	14400	1	151597
Scyl3	28863	16524	1	301201
Atp1a2	16621	10514	1	127980
Col3a1	14701	19670	2	98007
Col3a1	22997	10132	2	201916
Lyplal1	22628	13865	1	195144
Rpl37a	28326	19635	1	293700
Sox17	28569	13361	1	297238
Map4k4	23876	25959	1	218023
Aspm	17277	18252	2	138564
Lbr	24958	12978	1	238790
Pbx1	26128	18527	3	260533
Diexf	28869	15988	1	301622
Col3a1	13056	17543	1	73542
Eef1b2	20417	14046	3	170367
Rpl37a	28753	15564	1	299844
Eef1b2	8272	22611	1	13205
Dbi	26765	24557	2	271248
Prex2	31764	15543	1	333457
Rpl37a	15700	21064	1	114042
Cacybp	30705	19770	2	324040
Gm2000	20077	12829	1	167344
Rassf5	25341	23716	4	245496
Slc4a3	29175	16317	1	305611
Csrp1	18294	14457	1	152594
Mob4	26766	18469	1	271261
Cops9	13292	18468	1	76809
Pcmtd1	24071	10003	1	221491
Tram2	30307	20108	1	319660
Map4k4	18424	10492	1	154251
Cox5b	20393	13406	1	170009
Pam	28178	17839	2	291712
Hspe1	19046	18633	1	159198
Pla2g4a	30647	15729	1	323428
Fcrla	15703	25149	1	114058
Gm26936	21971	13986	2	185091
Sdccag8	23879	25976	3	218023
Akt3	17753	23336	1	145594
Nif3l1	21427	13338	1	179678
Hmcn1	18580	18548	1	155864
Spats2l	9517	13434	4	24905
Ndufa10	24078	10009	4	221491
Ptma	24949	13344	1	237687
Hecw2	30127	14360	2	317387
Hspd1	30619	17896	3	323062
Raph1	24402	13500	3	227844
Vps4b	17185	10455	2	137067
Nckap5	30174	19682	1	318015
Rev1	18098	20954	1	150467
Dst	23858	9766	3	217699
Sumo1	28837	16630	1	300741
Rpl7	21848	20216	1	183729
Col3a1	22266	9920	1	188706
Agap1	19074	13877	1	159534
Spag16	18144	10589	1	150942
Dars	29246	15904	2	306732
Cnih4	18006	20606	1	149480
Arfgef1	28103	22288	1	290553
Fcrla	25359	17873	1	246032
Ptma	15256	13069	1	106917
Fam178b	30901	22044	1	326195
Dhx9	23515	12679	1	211463
Ptma	8978	20043	1	19298
Fn1	13266	22847	1	76401
Casq1	24117	10135	1	222888
Eef1b2	27664	20613	1	284271
Clasp1	27398	22020	1	280799
Rpl7	29871	19483	1	314538
Rpl37a	16722	22137	2	129552
Ndufb3	18703	16661	3	156855
Fcrla	6371	17160	1	665
Csrp1	25359	13155	1	245972
Rnf2	25125	25462	2	241576
Tmem185b	19735	10638	3	164193
Rpl7	15667	16938	1	113428
Actr3	23615	13662	2	213297
Tsen15	30109	20782	2	317380
Abl2	16067	20195	2	119604
Gm2000	17982	16092	1	149339
2310035C23Rik	23723	9835	1	215488
Smap1	26790	20783	3	271715
Orc2	29964	15589	1	315586
Ptma	24929	13324	1	237687
Cox5b	10085	13849	2	31502
Rpl7	12048	17241	1	58596
Gm16897	25175	9903	1	242394
Tmem131	25232	23784	2	243573
Gm2000	16655	17484	2	128547
Rpl37a	24903	22080	1	237215
Pdcl3	13852	24038	1	85004
Rpl7	25359	12756	1	245971
Gm2000	27989	15457	1	289256
Vash2	20166	15843	1	168144
Ube2w	10045	20618	3	30993
Rpl7	25867	10092	1	255529
Tcea1	12311	22186	1	62320
Tsga10	28245	15852	2	292558
Ube2w	25901	10083	2	256214
Col3a1	27493	10558	4	282090
Col3a1	25526	26209	2	249287
Nr1i3	25198	26163	2	242620
Ptma	31613	17674	1	332489
Ccnyl1	24544	25605	2	230563
Rpl37a	28467	16521	1	295772
Nuak2	22026	9876	1	185922
Lmbrd1	7829	22070	2	9127
Xkr4	18448	14073	2	154774
Fn1	15672	10327	1	113665
Ncoa2	23976	14185	4	219539
Lmbrd1	15614	16647	1	112778
Sumo1	13512	17855	2	79845
Ctdsp1	28788	18154	1	300268
Zranb3	16262	20230	1	122658
Unc50	27983	13430	2	288948
Asnsd1	22631	13877	1	195144
Cox5b	23552	14231	1	212732
Col3a1	16961	23824	1	133499
Cavin2	23748	13220	2	215705
Nop58	26807	12399	1	272096
Tor1aip1	26662	24158	1	269797
Rpl37a	27683	20769	1	284726
Col3a1	14530	16115	1	95432
Mdm4	13728	23866	1	83000
Cul3	18258	18590	2	152214
Ptp4a1	29883	12259	1	314705
Smap1	26584	10328	2	268621
Col6a3	29889	15494	2	314643
Rpl37a	25470	23770	3	248436
Col5a2	29936	15062	2	315096
Dnpep	28143	16187	1	291227
Arfgef1	15340	24770	2	108209
Pid1	17626	18113	1	144167
Sulf1	25656	10193	3	251564
Rpl31	15805	16991	1	115401
Mff	19885	10564	1	165464
Tmem177	27826	18113	1	286620
Rgs5	29433	20219	2	309148
Rpl37a	13310	19937	1	77031
Ube2w	16732	23315	1	129735
Tram2	14785	16049	3	99138
Inpp5d	17182	20877	2	136806
Lamc1	30384	15506	1	320373
Atic	22714	25890	1	196567
Tsga10	10010	13786	1	30565
Mapkapk2	28694	11274	2	299025
Rpl7	15972	19336	1	118049
Mpc2	23917	11913	4	218921
Map4k4	28606	16327	3	297798
Ptma	30607	18664	1	322882
Hspe1	18962	10668	1	158512
Tex30	29148	15976	1	305375
Fn1	27366	13525	2	280209
Twist2	24781	9863	1	234694
Arfgef1	26160	23052	1	261089
Hdlbp	17602	15773	2	143373
Fn1	30427	19638	1	320806
Pfdn2	10569	23654	1	37494
Bzw1	14757	24411	1	98936
Gm10031	23028	21541	3	202470
Ptpn14	22103	10259	2	186808
Pfdn2	31149	15504	1	328424
Zranb3	32000	17911	1	334941
Dtymk	16071	23671	1	119835
Prex2	9427	12608	2	24179
Pard3b	20320	15889	3	169423
Rpl37a	28769	16126	1	300064
Eef1b2	29036	14275	1	303553
C130074G19Rik	17847	19843	1	147151
Gm26936	23551	24858	1	212473
Col3a1	28627	16554	2	298462
Gigyf2	21060	12238	1	176483
Disp1	28439	22234	1	295320
Sf3b1	23348	26210	1	208065
Col3a1	30142	22261	1	317679
Cspp1	17720	21501	1	145223
Rpl37a	28773	19994	2	300058
Rrp15	30015	15609	2	316336
Col3a1	26337	21650	2	264210
Tpp2	20355	13551	2	169855
Col3a1	22832	13386	1	198857
Rpl7	27856	22333	1	287100
Fam135a	21852	25280	3	183620
Tagln2	26656	18666	2	269259
Rgl1	14318	24447	1	92128
Dtl	29280	21998	1	307111
R3hdm1	28757	16601	1	300126
Rpl31	29914	21952	2	315064
Rpl37a	23563	14234	1	212732
Rnpep	24230	13132	2	224392
1700025G04Rik	18023	20606	2	149480
Aff3	26462	18185	2	266390
Kif26b	29594	17636	1	310906
Gmppa	30607	20303	1	322870
Gm2000	20219	13991	1	168509
Cep350	16481	15891	2	126137
Rpl7	30707	19770	2	324040
Clk1	9711	16944	1	26951
Abi2	28440	21678	1	295497
Txndc9	14807	13942	1	99921
Rpl7	15457	23523	1	109998
Col3a1	14206	14022	4	90208
Eef1b2	18927	10691	1	158300
Rpl7	28270	15204	2	292685
Tns1	23677	24810	1	214719
Nckap5	24347	13416	1	226999
Prex2	12571	20184	2	66101
Col3a1	28449	19512	1	295252
Ndufs1	15913	23725	4	117322
Gpatch2	26281	18262	1	263042
Actr3	26559	23746	1	267702
Gm2000	16287	15221	1	123124
Camsap2	12800	16486	1	69739
Sox17	31139	14030	1	328362
Zfp451	13255	12198	1	76224
Snrpe	18006	19756	1	149288
Gm2000	26767	24332	3	271289
Arpc5	16802	18788	1	130997
Col3a1	30951	21926	2	326685
Itm2c	28899	17176	4	301907
Mcm3	25482	9931	3	248328
Sumo1	30948	17898	1	326504
Gm2000	32421	17197	1	336603
Igfbp5	30273	19336	1	319290
Rpl7	16787	20621	1	130640
Col5a2	16607	17213	1	128003
Eif4e2	20875	19531	3	174599
Cnst	15314	20597	1	107925
Col5a2	19401	17383	1	161850
Mgat5	14059	20016	1	88075
Orc2	27670	22212	1	284515
Adgrb3	26113	24231	2	260168
Rpl37a	20774	10402	1	173751
Rpl37a	15305	17359	1	107869
Nop58	22626	21276	1	194891
Rpl37a	29989	15600	2	315865
Enah	14430	16744	1	93926
Rabgap1l	17136	14473	2	136269
Ptma	21348	13451	1	179164
Rpl7	25658	13180	1	251720
Rpl37a	28347	15026	1	294152
Rabgap1l	32455	17945	1	336735
Cab39	22004	15928	1	185471
Zcchc2	24144	9871	4	222777
Stk11ip	15076	22037	1	104014
Cdc42bpa	26792	23319	2	271629
Rpl7	32398	17351	3	336511
Gli2	26314	10168	2	263438
Cavin2	10261	12119	1	33617
Tpr	30656	15778	1	323574
Rpl37a	15724	19633	1	114176
Col3a1	27193	23278	3	277594
Traf3ip1	26182	21818	2	261414
Ndufs1	23919	26047	3	218885
Prex2	12732	10565	1	68539
Dst	17916	20255	2	148258
Cdc73	15470	23800	2	110383
Nek7	16669	22057	1	128521
Rpl31	20479	9934	2	170981
Map4k4	16546	23392	1	126657
Col3a1	24018	25889	1	220299
Hnrnpu	16654	23932	1	128819
Ncl	22973	25701	2	201362
Dusp27	20778	10402	1	173751
Gulp1	28168	15398	2	291728
Ackr3	16065	22169	1	119565
Axdnd1	31007	20132	1	327077
Ddx18	25292	25074	1	244652
Sde2	14020	23308	1	87415
Nhlh1	9671	20758	2	26770
Cops8	16481	25057	2	125833
Sdhaf4	25876	10451	4	255956
Gm2000	29744	16193	1	312868
Snhg6	26915	23587	2	273820
Ndufs1	25685	25816	1	252270
Ptpn18	29740	19407	1	312957
Gm2000	30738	18766	1	324333
Arpc2	15904	19898	1	116809
Enah	28234	13219	1	292297
Gm28376	19051	13788	2	159295
Rpl7	26877	21878	1	273006
Xrcc5	32252	16368	1	336109
Cep350	25454	26207	2	247915
Ier5	28110	22303	1	290787
Nav1	13972	22319	1	86881
Tmem131	15263	15465	1	107258
Fam135a	29926	19514	2	315203
Rpl37a	19700	16107	1	164020
Kansl3	30769	17617	1	324706
Atg9a	15176	24405	2	105965
Mff	26238	12887	1	262470
Rpl7	15306	20499	1	107558
Hspd1	26525	24375	1	267105
Rpl7	26345	12102	3	264197
Ino80d	13103	17468	1	74493
Ptpn4	30648	21160	1	323295
Col5a2	24064	25507	4	221507
Mff	17542	21433	2	142579
Rpl37a	22773	14141	4	197596
Cdc73	23051	25621	2	202861
Tagln2	29865	19591	1	314415
Igfbp5	27206	13345	3	277855
Cep350	13478	24137	1	79599
Ncl	20117	15860	1	167737
Tmem131	18647	11275	2	156241
Eif5b	26349	12188	1	264276
Col3a1	26683	24633	2	269672
Cnot11	16667	23953	1	128819
Dis3l2	13451	22859	1	78834
Tram1	8441	22759	1	14614
Rpl7	28678	16717	2	298890
Bzw1	26150	23664	1	260848
Rpl37a	30826	14558	2	325521
Zranb3	25076	23773	1	240750
Rpl7	31621	17658	2	332489
Dhx9	30492	15692	1	321506
Gulp1	24773	25447	3	234737
Sulf1	23110	24694	1	203828
Sumo1	13969	15096	1	86901
Col5a2	26976	24406	2	274459
Cep170	24097	26421	1	222156
Plcl1	17521	13175	2	141976
Eef1b2	23384	21166	1	209155
Ralgps2	13645	17215	2	81782
Tmem131	19750	10510	1	164337
Rpl7	25984	16883	1	257924
Fn1	29562	20189	4	310552
Prex2	17553	18131	1	142685
Rpl37a	13818	23919	1	84559
Eprs	29254	15906	2	306732
Ptma	14610	13293	1	96641
Aamp	27082	18670	1	276210
Capn2	20149	19030	1	167774
Prim2	22352	25734	1	190279
Tagln2	18033	21922	1	149561
Fam117b	27127	14506	1	276872
Sntg1	29169	16943	1	305598
Rpl7	16150	20235	1	120947
Sntg1	17559	21383	1	143076
Hspd1	28975	15926	1	302907
Trmt1l	15332	17320	2	107883
Phf3	12414	21292	1	63653
Nop58	23801	25183	1	216662
Sdhc	27766	19680	1	285948
Axdnd1	8277	22623	1	13205
Tram2	15492	20867	1	110726
C130074G19Rik	15197	24404	1	105965
Dst	25865	10081	1	255529
Rpl37a	21527	10056	1	180635
1500015O10Rik	16608	10500	3	127980
Rpl31	25765	17250	1	253947
Rpl7	27177	23293	1	277594
Tmcc2	10580	23650	1	37494
Rpl37a	13942	14781	1	86411
Lrrn2	19703	10628	2	164193
Gulp1	21419	13353	1	179678
Rpl7	17288	17724	1	138605
Eef1b2	15830	14839	1	116053
Fam135a	26095	17246	1	259709
H3f3a	17470	20471	2	141773
Trip12	16708	23145	2	129573
Ivns1abp	12290	22223	1	62320
Ptma	25934	12052	1	256863
Ptma	25584	21648	1	250583
Eef1b2	30449	18927	1	321183
Rpe	27142	21895	1	277091
Gm2000	29416	19661	1	308697
Cnnm3	23947	9819	1	219247
Pikfyve	16774	23235	3	130381
Rpl31	19334	10247	1	161112
Tsen15	24830	26061	3	235698
Fn1	28517	22244	1	296503
Sf3b1	17266	22718	2	138258
Rpl7	20277	13990	1	169086
Ptpn4	28640	16336	2	298305
Ptma	16830	15742	1	131262
Gpc1	15687	15342	1	113907
Mrpl15	20336	10513	1	169530
Ptma	28154	15693	1	291242
Rgs5	25131	25445	1	241576
Kdelc1	23178	23989	4	205394
Pdcl3	26873	12967	2	273043
Dst	17600	21374	2	143607
Eef1b2	31119	21766	1	328156
Eef1b2	14356	17180	1	92680
Arpc5	26608	23057	1	268481
Ptma	13565	21172	1	80356
Cops5	27291	13945	1	279193
Nav1	14807	10790	2	100027
Smg7	18925	10690	1	158300
Arpc2	29185	16919	3	305598
Col3a1	20310	15886	1	169423
Mrpl15	29868	19359	1	314247
Ddx59	25468	24105	1	248114
Axdnd1	14348	23978	1	92708
Cep170	29284	16219	4	307321
Rpl31	30318	14235	1	319787
Klhl12	25881	21736	1	256251
Fbxo28	26613	21882	1	268709
Gm37988	13978	14177	1	87035
Nifk	24456	9875	1	228804
Lct	31456	14981	1	331185
Hspe1	29776	21941	1	313259
Rpl37a	26606	23073	1	268481
Col19a1	25175	9903	1	242394
Ptma	29192	16317	2	305611
Prex2	24897	25997	2	237021
Cul3	20301	10531	1	169376
Zdbf2	25537	25131	1	250090
Cops5	13331	18550	1	77271
Mrpl15	12901	21904	1	71205
Rpl31	26339	25099	1	263916
Cul3	27893	12943	3	287499
Hecw2	27880	22288	1	287549
Pigc	26753	21940	1	271146
Rb1cc1	29705	19758	1	312338
Ncl	16644	14104	1	128290
Gtf3c3	22845	13384	2	198857
Thsd7b	6368	16993	1	615
Igfbp2	7184	18750	1	4563
Atp2b4	24430	21454	4	227930
Nucks1	19711	16113	3	164020
Sdhc	29004	15730	1	303284
Rpl37a	27979	15291	1	288682
Kansl3	26873	24108	2	272829
Hjurp	28489	15091	1	296245
Gm2000	14793	23519	1	99679
Rpl7	11759	23786	1	53600
Tpr	24745	9879	2	234265
Inpp5d	15547	23751	1	111757
Tmem131	18086	13183	3	150358
Boll	23205	21543	1	205887
Cenpl	28230	16103	1	292597
Ubxn4	25159	25168	4	242290
Gm38399	23884	9820	1	218274
Eloc	26316	24035	1	263388
Vps4b	28632	19667	1	298205
Trak2	27736	10738	2	285434
Dcaf6	28756	18463	1	299911
Ufc1	22010	13383	1	185728
Adipor1	22100	10280	3	186808
Fam135a	29717	12384	1	312614
Col5a2	6533	15677	1	1092
Nek7	14494	22574	1	94745
Tmeff2	28437	21901	1	295287
Cops5	25628	24584	2	251351
Nvl	29505	21870	2	309781
Rcsd1	30564	20337	2	322515
Ncl	28932	22450	1	302455
Rpl37a	31676	18401	1	332913
Ccnt2	28944	15824	1	302403
Map4k4	19313	10249	1	161112
Rpl37a	23748	14210	2	215589
Ube2w	28605	22135	1	297854
Rb1cc1	26973	12471	3	274434
Hjurp	28889	16545	1	301717
Gm2000	15852	17406	1	116603
Ralb	14589	13261	3	96275
Rpl7	22434	24884	1	191711
Col3a1	28077	19044	1	290185
Ncoa2	17299	14655	1	138602
Nrp2	14966	16622	1	102335
Rpl31	16165	23658	1	121012
Rgl1	16761	23231	1	130381
Srp9	29504	18781	1	310063
Rpl31	27779	17878	1	286131
Rasal2	23443	24764	4	210435
Rpl31	16828	23252	1	131090
Ppfia4	28640	22067	1	298415
Prim2	14195	13395	1	90287
Cnot9	27634	10744	3	283993
Rpl7	24185	25854	2	223535
Rpl7	30343	20035	1	319968
Btg2	27744	10768	1	285434
Dusp28	30742	15737	1	324440
Mcm6	15768	22805	2	115058
Cflar	21844	25269	1	183620
Tsen15	15461	15721	1	110521
Mrps9	16574	23999	4	127311
Rpl7	26974	10631	1	274506
Myl1	18902	18597	3	158192
Trp53bp2	16642	23941	1	128341
Lmbrd1	14151	23006	1	89647
Tsn	19865	9944	1	165274
Rpl37a	31768	16716	1	333482
Bcl2	19947	10632	4	166081
Sumo1	24439	24119	1	228547
Rpl7	18658	13770	1	156430
Trip12	18148	13992	1	151070
Rpl37a	16953	14713	1	133353
Eif2d	23606	13488	2	213559
Rpl7	22076	12065	1	186521
Rpl31	17116	15630	1	135957
Ptma	10364	11960	1	34984
Spats2l	21761	25576	1	182871
Bzw1	30985	13902	3	327055
Pogk	27734	22164	1	285655
Phlda3	15924	20088	1	117521
Rpl37a	14624	24048	1	97025
Cops9	29806	16149	2	313792
Col5a2	23618	12588	2	213418
Hspe1	30503	12903	1	321737
Nhej1	15204	24436	1	106181
Ipo9	12834	18584	1	70229
Map4k4	29266	11667	1	306722
Kcnk2	26440	18382	1	265799
Psmd1	29564	21889	1	310518
Crispld1	16600	17203	1	128003
Ddx18	27985	19339	1	288933
Mrpl44	25553	25147	1	250090
Mrpl15	23663	24782	4	214453
Kcnq5	18027	20609	1	149480
Col3a1	17933	10736	1	148323
Tns1	21425	13342	2	179678
Rpl31	29455	20330	1	309133
Ctla4	13277	22978	2	76609
Rpl31	8387	13012	1	13988
Aida	25346	23513	1	245841
Hdlbp	16109	20115	1	120288
Ptma	14205	23427	1	90299
Rnf2	26263	10151	1	262654
Ptma	18052	20819	1	150045
Cox5b	27765	10712	1	285882
Sf3b1	29268	21997	1	307111
Rpl31	23564	12654	1	212348
Prex2	27307	12733	3	279917
Nos1ap	16162	20124	1	121060
Rpl31	18427	18692	1	154421
Spats2l	30192	12843	1	318425
Col3a1	13170	19433	2	74982
Kdm5b	14259	10666	2	91431
Rpl7	27236	17983	1	278380
Hdlbp	14956	21912	2	102247
Sulf1	16582	13055	2	127590
Usp37	28462	14587	1	295476
Pnkd	24742	25515	2	234135
Dbi	22611	9877	2	194326
Nos1ap	7034	20026	2	3877
Zfp281	27959	18054	1	288254
Rpl7	23998	25875	1	220299
Vwa3b	30336	19567	1	319960
Ncl	16971	23204	1	133617
Arpc2	15687	10333	2	113665
Col3a1	27331	18726	1	279756
Blzf1	8576	13022	1	15805
Col3a1	15600	16648	1	112778
Rpl31	17351	20208	1	139481
Hmcn1	28664	11432	2	298201
Ptma	13109	17316	1	74348
Map4k4	21634	9909	1	181512
Dennd1b	25295	12411	2	244727
Tmem131	16157	20378	1	121027
Tagln2	26210	18616	1	262040
Rpl7	27364	13528	1	280209
Mgat5	29497	11928	1	309872
Rpl31	12437	23312	1	64150
Mgat4a	15604	21307	1	112563
Mrps9	13459	22801	1	79293
Ppfia4	27732	22099	1	285255
Dusp12	26918	21806	1	273513
Rpl7	8557	19740	1	15508
Fam20b	21249	13290	1	178191
Srgap2	16735	23129	1	130175
Ctla4	23948	14167	1	219539
Kif26b	15078	22042	2	104014
Kansl3	28748	22352	1	299764
Creb1	26402	23111	1	265155
Tpr	31711	15005	1	333140
Gm2000	17181	10473	1	137067
Tmem237	29548	21894	2	310518
Ncl	15489	24064	1	110701
Col3a1	28603	16224	1	298131
Axdnd1	9457	14468	1	24440
2310035C23Rik	24332	9861	1	226376
H3f3a	8932	20001	1	18983
Gm26901	30321	14246	4	319787
Rnf149	22998	12080	4	201778
B4galt3	28632	18871	1	298260
Pbx1	14045	14148	3	88081
Ppp2r5a	30129	20668	3	317257
Ubxn4	14413	23829	2	93506
Rpl7	24518	13768	1	230143
Col5a2	17971	21754	2	149038
Sulf1	28410	19145	3	294862
Mpzl1	16812	23242	1	131090
Slco5a1	20934	13131	1	175389
Rpl7	14624	24505	3	97039
Dpt	31623	15240	1	332531
Ino80d	24987	13005	1	238812
Map2	22557	15293	1	193771
Acbd3	28616	16332	4	297798
Ptma	17415	17412	1	140700
Rdh10	17878	21520	3	147612
Rasal2	27767	17875	1	285806
Ino80d	31095	20390	1	328053
Iars2	25296	12403	1	244727
Mgst3	29693	19755	1	312338
Rdh10	9493	14419	1	24867
Ube2w	23938	9798	1	219097
Tpr	27714	20533	4	285067
Lancl1	29527	12894	1	310057
Rdh10	11697	10999	1	52920
Gm37422	22334	25729	1	190279
Ncf2	17168	23870	2	136642
Gigyf2	17977	18525	2	149139
Rdh10	9796	16836	1	27918
Timm17a	12950	19330	3	72000
Snrpe	30356	12693	2	320279
Ufc1	14522	21972	1	95180
Eif4e2	18453	14065	1	154774
Rpl31	30568	20338	1	322515
Rdh10	24846	26059	1	236085
Col3a1	27048	13009	1	275683
Snrpe	30690	13415	2	323696
Dst	16887	20997	2	132228
Cul3	25967	13307	1	257420
Dusp12	25460	9934	1	248328
Ptma	10071	13865	1	31502
Col3a1	29580	21298	1	310705
Mrps14	22765	14158	3	197596
H3f3aos	29530	18540	1	310046
Rnpep	28572	18138	1	297234
Rpl37a	11758	23793	2	53600
Fn1	31341	15672	3	330202
Ptma	29156	16490	1	305471
Arpc5	24715	9907	1	233453
Pam	26930	23575	1	273820
Ptma	30602	14343	1	322788
Ndufs2	20366	15804	1	169953
G0s2	22598	12993	1	194493
Mob4	14691	24544	1	98095
Gm37233	17722	19266	1	145434
Rdh10	26030	21718	4	258767
Dbi	31895	20733	1	334367
Col3a1	17838	11453	2	146914
Phf3	30722	18823	2	324283
Nucks1	30090	20606	1	317031
Dnm3os	26948	21882	2	273875
Prex2	21856	9894	2	183858
Dis3l2	28781	14474	1	300292
Pcmtd1	12866	23011	1	70951
Dst	27774	20844	1	285865
Dcaf8	25547	25142	1	250090
Gm2000	31208	14494	1	329057
Cd247	23024	13392	1	202168
R3hdm1	26415	12303	2	265403
Lancl1	9497	14424	2	24867
Fam168b	22590	21309	2	194266
Lin9	31203	13854	1	328879
Abi2	23830	12982	2	217206
Gmppa	24687	9892	2	233294
Rdh10	26697	24046	2	269911
Dbi	27546	14426	2	282674
Col3a1	16759	15993	1	130168
Nenf	25712	17270	1	252598
Kcne4	29375	21487	1	308223
Gm2000	28361	14861	1	294264
Gm29536	23734	25006	1	215434
Dbi	15321	23264	1	107953
Raph1	27170	10531	2	277411
St8sia4	23844	9792	1	217600
H3f3a	27159	24203	1	277260
Tmem131	17313	18832	2	139029
Nop58	31996	17925	1	334941
Rc3h1	21856	25274	1	183620
Rpl37a	15511	23565	1	111023
Eef1b2	28133	15646	2	291129
Rab23	16981	21110	1	133757
Pnkd	12492	22826	1	65149
Ptma	23866	25966	1	218023
Col3a1	25484	24131	2	248114
Arpc2	21128	10013	1	177090
Ino80d	15058	16586	1	103665
Rpl37a	28483	16165	1	295909
Map4k4	6465	17644	1	902
St8sia4	9504	14421	2	24867
Mcm6	27469	12793	1	281878
Ino80dos	26261	10151	2	262654
Gm2000	27517	22000	1	282357
Prex2	13295	18510	1	76820
Tor1aip2	28004	14399	1	289273
Dtymk	23602	12577	1	213418
Col3a1	12335	22850	2	62753
Prdx6	17758	19934	1	145950
